datetime,Year,Month,Day,Hour,Wind Spd (km/h),mu_t,sigma_t,y_t
2001-07-22 03:00:00,2001,7,22,3,7.0,8.6,6.231257612117431,-0.2567699972616454
2001-07-22 04:00:00,2001,7,22,4,7.0,9.933333333333334,7.176018261908069,-0.408768933728072
2001-07-22 05:00:00,2001,7,22,5,11.0,10.533333333333333,9.349306060319332,0.04991457800780644
2001-07-22 06:00:00,2001,7,22,6,7.0,9.266666666666667,8.597895645087204,-0.26363039983647973
2001-07-22 07:00:00,2001,7,22,7,7.0,10.333333333333334,8.414839499926533,-0.39612559851705265
2001-07-22 08:00:00,2001,7,22,8,6.0,11.533333333333333,6.8854574146910394,-0.8036261064555029
2001-07-22 09:00:00,2001,7,22,9,9.0,13.733333333333333,6.681174689984931,-0.7084582506768744
2001-07-22 10:00:00,2001,7,22,10,9.0,15.333333333333334,7.861903319777204,-0.8055725281435809
2001-07-22 11:00:00,2001,7,22,11,9.0,16.333333333333332,7.934253648099546,-0.9242625278421558
2001-07-22 12:00:00,2001,7,22,12,6.0,19.133333333333333,7.623897266084422,-1.7226535031837484
2001-07-22 13:00:00,2001,7,22,13,9.0,19.733333333333334,7.841889956843191,-1.368717667858491
2001-07-22 14:00:00,2001,7,22,14,6.0,18.133333333333333,6.780925628625666,-1.7893329020027129
2001-07-22 15:00:00,2001,7,22,15,24.0,19.733333333333334,9.168787633415155,0.46534687433669286
2001-07-22 16:00:00,2001,7,22,16,20.0,19.6,7.926447591990464,0.05046396829825653
2001-07-22 17:00:00,2001,7,22,17,17.0,18.266666666666666,7.382089006185044,-0.17158647987113076
2001-07-22 18:00:00,2001,7,22,18,13.0,17.0,7.230886134196436,-0.5531825457855197
2001-07-22 19:00:00,2001,7,22,19,22.0,14.733333333333333,7.554248252914824,0.9619311443548083
2001-07-22 20:00:00,2001,7,22,20,19.0,11.866666666666667,6.916508890914205,1.0313488272535811
2001-07-22 21:00:00,2001,7,22,21,20.0,11.133333333333333,6.738658902891866,1.3157909896376527
2001-07-22 22:00:00,2001,7,22,22,15.0,11.0,10.460811222298748,0.3823795224861161
2001-07-22 23:00:00,2001,7,22,23,22.0,11.133333333333333,9.014802641581603,1.205424799489583
2001-07-23 00:00:00,2001,7,23,0,15.0,8.666666666666666,5.924123403106835,1.069075186720772
2001-07-23 01:00:00,2001,7,23,1,13.0,8.133333333333333,5.617150607948923,0.8663941927744944
2001-07-23 02:00:00,2001,7,23,2,11.0,7.466666666666667,5.069047059876056,0.6970409411467817
2001-07-23 03:00:00,2001,7,23,3,11.0,6.666666666666667,5.094347941825426,0.8506158948736032
2001-07-23 04:00:00,2001,7,23,4,13.0,6.4,4.792851820307881,1.3770507095660705
2001-07-23 05:00:00,2001,7,23,5,11.0,5.2,4.459340117743238,1.3006408676751116
2001-07-23 06:00:00,2001,7,23,6,9.0,8.666666666666666,6.06708528121402,0.05494126386610378
2001-07-23 07:00:00,2001,7,23,7,15.0,7.266666666666667,8.08408194864333,0.956612436942347
2001-07-23 08:00:00,2001,7,23,8,15.0,10.133333333333333,8.382521498133283,0.5805731208384534
2001-07-23 09:00:00,2001,7,23,9,9.0,10.6,8.974567239864948,-0.17828157695368463
2001-07-23 10:00:00,2001,7,23,10,11.0,10.933333333333334,7.805370556470046,0.00854112769974834
2001-07-23 11:00:00,2001,7,23,11,13.0,13.666666666666666,9.044861735235305,-0.07370667304615493
2001-07-23 12:00:00,2001,7,23,12,4.0,14.666666666666666,9.224708022221522,-1.156314827631573
2001-07-23 13:00:00,2001,7,23,13,6.0,15.466666666666667,8.441958698469607,-1.1213827270184138
2001-07-23 14:00:00,2001,7,23,14,6.0,16.266666666666666,7.372406727275765,-1.3925800686881502
2001-07-23 15:00:00,2001,7,23,15,4.0,13.6,8.886587003536766,-1.0802797515153233
2001-07-23 16:00:00,2001,7,23,16,0.0,13.2,9.427922055559977,-1.4000964286945388
2001-07-23 17:00:00,2001,7,23,17,13.0,15.8,10.718475371325638,-0.2612311828873198
2001-07-23 18:00:00,2001,7,23,18,9.0,14.8,9.236573266871526,-0.6279385040773341
2001-07-23 19:00:00,2001,7,23,19,13.0,15.2,8.152125051613405,-0.26986828416776953
2001-07-23 20:00:00,2001,7,23,20,9.0,12.933333333333334,6.659758325373447,-0.5906120224134066
2001-07-23 21:00:00,2001,7,23,21,7.0,10.866666666666667,6.916508890914205,-0.5590488970159601
2001-07-23 22:00:00,2001,7,23,22,11.0,10.333333333333334,7.207800007795788,0.09249239240067912
2001-07-23 23:00:00,2001,7,23,23,13.0,10.2,9.244303265100235,0.30288924104975695
2001-07-24 00:00:00,2001,7,24,0,13.0,7.266666666666667,8.472364037324668,0.6767099841408322
2001-07-24 01:00:00,2001,7,24,1,11.0,6.733333333333333,9.269509670085549,0.4602904380623284
2001-07-24 02:00:00,2001,7,24,2,13.0,4.933333333333334,6.099960967868878,1.3224128333209466
2001-07-24 03:00:00,2001,7,24,3,13.0,6.0,5.843188953205018,1.1979759778537482
2001-07-24 04:00:00,2001,7,24,4,9.0,5.466666666666667,5.540328338215894,0.6377480029407685
2001-07-24 05:00:00,2001,7,24,5,13.0,6.666666666666667,5.354126134736337,1.1828883320929116
2001-07-24 06:00:00,2001,7,24,6,17.0,7.533333333333333,6.92682845037701,1.366666828041832
2001-07-24 07:00:00,2001,7,24,7,19.0,7.466666666666667,7.899969861304776,1.4599211814497306
2001-07-24 08:00:00,2001,7,24,8,24.0,9.666666666666666,8.845230083954585,1.6204590719843763
2001-07-24 09:00:00,2001,7,24,9,22.0,10.533333333333333,7.3179492313339365,1.5669235060512288
2001-07-24 10:00:00,2001,7,24,10,28.0,11.266666666666667,7.372406727275764,2.2697246574073104
2001-07-24 11:00:00,2001,7,24,11,32.0,11.933333333333334,7.741047056038965,2.5922419178439444
2001-07-24 12:00:00,2001,7,24,12,32.0,11.933333333333334,8.430104783848577,2.3803579173906395
2001-07-24 13:00:00,2001,7,24,13,26.0,12.571428571428571,6.98034918362074,1.9237678625134287
2001-07-24 14:00:00,2001,7,24,14,28.0,12.866666666666667,8.382521498133283,1.8053438141140943
2001-07-24 15:00:00,2001,7,24,15,32.0,11.866666666666667,9.218511397235043,2.1840113295701986
2001-07-24 16:00:00,2001,7,24,16,35.0,14.066666666666666,11.34187353297925,1.845668025874613
2001-07-24 17:00:00,2001,7,24,17,28.0,13.6,8.492013054293174,1.6957110060870688
2001-07-24 18:00:00,2001,7,24,18,33.0,15.333333333333334,9.983319421247957,1.769618492729571
2001-07-24 19:00:00,2001,7,24,19,28.0,13.933333333333334,9.027471301269149,1.558206744416797
2001-07-24 20:00:00,2001,7,24,20,28.0,13.466666666666667,9.070097390142328,1.6023348711920806
2001-07-24 21:00:00,2001,7,24,21,15.0,14.733333333333333,7.085867893880312,0.03763359275960724
2001-07-24 22:00:00,2001,7,24,22,6.0,11.333333333333334,7.816344292265925,-0.6823309124971033
2001-07-24 23:00:00,2001,7,24,23,19.0,12.533333333333333,8.601218075421201,0.75183149758123
2001-07-25 00:00:00,2001,7,25,0,11.0,9.733333333333333,7.185965157033204,0.17626952524629597
2001-07-25 01:00:00,2001,7,25,1,15.0,7.666666666666667,7.870983480631945,0.9316921260701916
2001-07-25 02:00:00,2001,7,25,2,26.0,8.533333333333333,9.233995162802863,1.8915611670479673
2001-07-25 03:00:00,2001,7,25,3,22.0,9.333333333333334,7.393691004272945,1.7131723058681212
2001-07-25 04:00:00,2001,7,25,4,26.0,10.333333333333334,6.945365018348225,2.2557009783184263
2001-07-25 05:00:00,2001,7,25,5,19.0,8.066666666666666,6.829208976015834,1.60096628639293
2001-07-25 06:00:00,2001,7,25,6,9.0,8.066666666666666,6.797758734283219,0.13730015580374194
2001-07-25 07:00:00,2001,7,25,7,9.0,8.133333333333333,8.078778785600374,0.10727693995179259
2001-07-25 08:00:00,2001,7,25,8,9.0,9.4,8.608965426477546,-0.04646319042817492
2001-07-25 09:00:00,2001,7,25,9,15.0,10.2,7.408489338975543,0.6479053664486681
2001-07-25 10:00:00,2001,7,25,10,17.0,11.066666666666666,7.741047056038965,0.7664768461399039
2001-07-25 11:00:00,2001,7,25,11,19.0,13.8,7.504284490495127,0.6929374821258818
2001-07-25 12:00:00,2001,7,25,12,17.0,14.733333333333333,8.597895645087204,0.26363039983647973
2001-07-25 13:00:00,2001,7,25,13,15.0,15.333333333333334,8.225975119502044,-0.040522044923655465
2001-07-25 14:00:00,2001,7,25,14,15.0,15.533333333333333,7.605136109110425,-0.07012804579453048
2001-07-25 15:00:00,2001,7,25,15,9.0,16.466666666666665,8.559595005995709,-0.8723154146237662
2001-07-25 16:00:00,2001,7,25,16,11.0,16.866666666666667,8.441958698469607,-0.6949414082931015
2001-07-25 17:00:00,2001,7,25,17,22.0,16.0,9.357960705807038,0.6411653338399603
2001-07-25 18:00:00,2001,7,25,18,11.0,13.428571428571429,7.572361543181845,-0.3207151975935585
2001-07-25 19:00:00,2001,7,25,19,6.0,15.928571428571429,7.569821517195621,-1.3115991448434638
2001-07-25 20:00:00,2001,7,25,20,6.0,12.533333333333333,7.376281163941883,-0.8857218411454806
2001-07-25 21:00:00,2001,7,25,21,11.0,11.4,6.9261409580969815,-0.057752217637497216
2001-07-25 22:00:00,2001,7,25,22,13.0,9.266666666666667,6.284523696767965,0.5940519144280304
2001-07-25 23:00:00,2001,7,25,23,13.0,9.866666666666667,6.174448114917602,0.5074677566344968
2001-07-26 00:00:00,2001,7,26,0,6.0,6.6,5.925730816893872,-0.1012533337304892
2001-07-26 01:00:00,2001,7,26,1,9.0,8.266666666666667,6.441679757271244,0.11384194200364586
